Model,MSE,RMSE,MAE,R2,SKU,Percent Change,Difference
Second Degree Approximation,4.674283819059733,2.1620092088286147,1.7230422173790771,0.01594024861900356,0027464-S,,
Exponential Smoothing w/ Trend & Seasonality,8.441208238505636,2.9053757482476574,2.3479580089355596,0.052584578063280096,0027466-S,,
Linear Smoothing,3.4674808068748377,1.862117291384954,1.4690052024258304,-0.007850671366646633,0027467-S,,
Second Degree Approximation,2.517324027331295,1.5866077105987146,1.3238738201002358,0.021040656037829786,0027470-S,,
Linear Smoothing,3.8750495255609194,1.9685145479678121,1.7367816016275799,-0.04542703027722639,0027475-S,,
Linear Smoothing,3.1659585265696806,1.7793140606901527,1.0643469046586616,-0.09590872073565837,0027476-S,,
Moving Average,2.2944444444444447,1.5147423690002353,1.1,-0.02430555555555558,0027477-S,,
Exponential Smoothing w/ Trend & Seasonality,14.779330278394616,3.8443894545681263,2.019998995743525,-0.07616482609669539,0027478-S,,
Least Squares Regression,0.16205019671686346,0.40255458849311787,0.38881562881562903,0.20595403608736917,0027480-S,,
Linear Smoothing,2.996860274666976,1.7311442096679803,1.3956043830241347,-0.004899576227616942,0027481-S,,
Weighted Moving Average,7.926997245179064,2.815492362834441,1.7424242424242424,-0.015558365930413931,0027500-S,,
Weighted Moving Average,7.991753196298651,2.826968906142876,2.1713286713286712,-0.14264491554523895,0027521-S,,
Second Degree Approximation,0.41395207327403283,0.6433910733558812,0.46047181654413233,0.03676536795850094,0027531-S,,
Linear Smoothing,0.5736081800213108,0.7573692494558455,0.6531974917809696,-0.22269112057174145,0027556-F,,
Moving Average,1.6785714285714286,1.2955969390869324,0.7857142857142857,0.0,0027560-S,,
Moving Average,3.8055555555555554,1.9507833184532708,1.6111111111111112,-0.0008116883116882079,0027617-S,,
Exponential Smoothing w/ Trend & Seasonality,3.5694626846779505,1.8893021687062,1.4583321132756866,0.20402225846902844,0027640-S,,
Linear Smoothing,1.7370242214532874,1.3179621472004752,0.9965397924210052,-2.220446049250313e-16,0027719-F,,
Linear Regression,1.5754212548387714,1.2551578605254285,0.8731150668764752,-0.01845414454223615,0027719-S,,
Linear Regression,2.7627793714306628,1.662161054600505,0.9601793248945146,-0.03863886144009854,0027724-S,,
Exponential Smoothing w/ Trend & Seasonality,5.744968271765823,2.3968663441597706,1.296040383017862,0.038402471919218084,0027734-S,,
Least Squares Regression,4.651380952786374,2.156706042275204,1.3371791432136257,-0.000587763099394234,0027735-F,,
Least Squares Regression,1.6336538918469543,1.2781447069275662,0.7539932289164019,0.0017634160525840104,0027735-S,,
Moving Average,1.0402777777777779,1.0199400853862828,0.8611111111111112,-0.013257575757575468,0027738-F,,
Least Squares Regression,0.3714336668901159,0.6094535805868367,0.5863765675538931,-0.4343661817139588,0027738-S,,
Second Degree Approximation,16.592087061265257,4.073338564527291,3.11782735904842,0.032927488240319436,0027885-S,,
Least Squares Regression,5.847672202167394,2.418196063632433,2.1644490644490646,-0.0651497636006182,0027886-S,,
Linear Smoothing,2.859693877223309,1.6910629430104929,1.3214285668406127,-0.00011151990323376992,0027887-S,,
Weighted Moving Average,1.7928409973864514,1.3389701256512228,1.007381507381508,-0.00033424689097283355,0027892-S,,
Moving Average,3.1565656565656557,1.7766726362967533,1.3484848484848482,-0.0018214936247724633,0027895-S,,
Linear Regression,2.803804160166161,1.6744563775046997,1.206678171994488,-0.0009938349591394058,0027900-S,,
Linear Smoothing,3.576573686102574,1.8911831445163036,1.2388426197645888,-0.03393575586446107,0027902-S,,
Linear Smoothing,8.427702594583367,2.9030505670041933,1.4964817614873445,-0.09230016346846615,0027905-S,,
Weighted Moving Average,2.0863177226813594,1.4444091257955134,0.9972451790633609,-0.0017636684303350414,0028406-S,,
Linear Smoothing,4.231404937933753,2.057037903864135,1.520661158321289,-0.14285713725442895,0028412-S,,
Linear Regression,2.1213065943633787,1.4564705950905354,1.0803786713309036,-0.00487261333918787,0028415-S,,
Moving Average,0.1736111111111111,0.4166666666666667,0.3611111111111111,-0.0044642857142858094,0028417-S,,
Least Squares Regression,0.8936493193983993,0.9453302700106452,0.7634770889487872,0.026915185543964992,0028419-F,,
Exponential Smoothing w/ Trend & Seasonality,5.60161277182471,2.36677264895146,1.4763566905840309,0.0003021454413127955,0028419-S,,
Linear Smoothing,3.2727273004172193,1.8090680751196786,1.0909091030234424,-0.19277109442916718,0028427-S,,
Least Squares Regression,2.570421272138888,1.6032533399743436,0.9965706004292719,-0.006150262122134542,0028432-S,,
Linear Smoothing,4.788628471892125,2.1882935067975056,1.3680555556256644,-0.14757072847118957,0028448-S,,
Linear Smoothing,3.797257653791112,1.948655345049789,1.3654761905813544,-0.14528548539276187,0028449-S,,
Linear Regression,4.016260433200456,2.0040609853995104,1.3542160105266905,0.002094800339764058,0028455-F,,
Moving Average,1.1240740740740742,1.060223596263578,0.6111111111111114,-0.002753303964757814,0028455-S,,
Linear Smoothing,0.34895833577970836,0.590726955352224,0.3154761943534641,-0.3990056916259219,0028478-S,,
Linear Smoothing,1.1545148783129155,1.0744835402708204,1.0069449155985906,-1.9687525442332117,0028485-S,,
Weighted Moving Average,1.3650465695920244,1.1683520743303468,1.114718614718615,-10.147880318334861,0028495-F,,
Second Degree Approximation,7.8728961643349376,2.8058681658864404,1.884982408185523,0.019157454609435076,0028495-S,,
Moving Average,0.42361111111111116,0.6508541396588879,0.4333333333333333,-0.033197831978319936,0028501-F,,
Linear Smoothing,1.6506267102472933,1.284767181339597,0.7333695328973782,-0.0007944551799463628,0028501-S,,
Second Degree Approximation,2.2951052537200995,1.5149604792601354,1.0365600211338744,0.03796396408730229,0028506-F,,
Linear Smoothing,2.2125672268688787,1.4874700759574555,0.6330860875473313,-0.00393461409364404,0028506-S,,
Linear Smoothing,7.197793961656899,2.682870470532802,1.7098332197060164,-0.00043883848447467955,0028509-S,,
Exponential Smoothing w/ Trend & Seasonality,4.070199902397113,2.0174736435445975,1.4413726694500006,0.03768494466847494,0028661-S,,
Linear Smoothing,6.842123098810579,2.61574522819226,1.5149388894492546,-0.052670979612241986,0028917-S,,
Second Degree Approximation,1.235935263618079,1.1117262539033963,0.6264644559625079,-0.14980260697212855,0028925-S,,
Weighted Moving Average,0.5978138023592569,0.7731841969151056,0.7097902097902098,-0.07479289998632366,0028937-S,,
Weighted Moving Average,1.354151563481707,1.1636801809267472,0.871610845295056,-0.1807939961760776,0028938-F,,
Linear Smoothing,0.1744690076564068,0.4176948738689605,0.33976044842370035,-0.0014268185843464565,0028938-S,,
Linear Smoothing,0.7203231259331019,0.8487185198480718,0.7357142863876246,-0.0389275854804354,0028940-S,,
Linear Regression,15.086531732034375,3.8841384800280196,2.7724867724867726,-0.03535021690431983,0028949-S,,
Exponential Smoothing w/ Trend & Seasonality,1.9709628422360954,1.4039098412063702,1.1571482237186945,0.2349901636603834,0029042-S,,
Weighted Moving Average,14.880460448642264,3.857519986810472,2.993506493506493,-0.004328597773375797,0029050-F,,
Linear Smoothing,0.7174211158310559,0.8470071521723155,0.6402116192692365,-0.03393043163887488,0029053-F,,
Linear Regression,9.174600295240069,3.0289602663686543,2.0917716904283123,-0.054551758073571044,0029053-S,,
Linear Smoothing,0.5019325634994846,0.7084719920360187,0.6644204850567966,-0.3476545540534104,0029055-S,,
Exponential Smoothing w/ Trend & Seasonality,16.601323722315467,4.07447220168643,3.246211837828368,-0.5113580629134991,0029056-F,,
Moving Average,3.8843029350104823,1.97086349984226,1.2814465408805031,-0.005066962458036395,0029056-S,,
Linear Smoothing,1.810859413431241,1.345681765288971,1.1268088218238117,-0.0025724516621778992,0029060-S,,
Weighted Moving Average,8.586776859504132,2.9303202656883993,2.16017316017316,-0.07885145157872442,0029071-S,,
Weighted Moving Average,0.5677226813590449,0.753473742979173,0.5808080808080808,-0.04512584522915075,0029077-S,,
Second Degree Approximation,10.497723333468844,3.24001903288682,2.8252550992601875,0.06535981411814673,0029089-S,,
Weighted Moving Average,1.0555268595041323,1.0273883683905187,0.6335227272727272,-0.001723358787981022,0029175-S,,
Linear Smoothing,2.045549002462137,1.430226905935606,1.0922077861486597,-0.00989321028357426,0029189-S,,
Weighted Moving Average,5.684769775678866,2.384275524279622,1.5194805194805188,-0.0024089935760167602,0029205-S,,
Moving Average,3.9679054054054053,1.9919601917220648,1.6013513513513513,-0.012688758389261645,0029216-S,,
Least Squares Regression,1.1277668875844282,1.0619636940990158,0.7418465531673077,0.009467396326448108,0029331-S,,
Linear Regression,4.065615025321986,2.0163370316794724,1.721262864120007,0.07770770258899407,0029445-F,,
Least Squares Regression,20.630310080490975,4.542060114143248,3.390738165921361,-0.41806575267408097,0029445-S,,
Exponential Smoothing w/ Trend & Seasonality,8.323304401984169,2.8850137611429463,2.095096567644644,0.10555534784647747,0029559-S,,
Exponential Smoothing w/ Trend & Seasonality,6.72555757154615,2.5933679977099566,1.846175547862229,0.007817097743291201,0029653-S,,
Second Degree Approximation,9.738322954856699,3.1206286153364515,2.3893304989701183,-0.11344826996128399,0029664-S,,
Linear Regression,2.514589072245367,1.5857455887516658,1.2666388579903596,-0.012161639142789227,0029670-S,,
Exponential Smoothing w/ Trend & Seasonality,41.67749534550324,6.455810975044362,2.941057691828092,0.022521348843049793,0029700-S,,
Linear Smoothing,6.82293641271685,2.61207511620873,1.8324514913326035,-0.0023034503691305996,0029703-S,,
Linear Smoothing,0.8749659903297101,0.9353961675833989,0.823809526220558,-1.5087520430692574,0029849-S,,
Least Squares Regression,0.8458854352548997,0.919720302730618,0.8695472873900292,0.015696948067025818,0029851-S,,
Exponential Smoothing w/ Trend & Seasonality,2.658790062655677,1.6305796707476998,1.2858049506197358,0.39684855060125845,0029860-S,,
Moving Average,0.0,0.0,0.0,1.0,0029868-S,,
Second Degree Approximation,5.346270894575134,2.312200444290056,1.5977955873489476,-0.06858700700638587,0030011-S,,
Exponential Smoothing w/ Trend & Seasonality,4.228023400680729,2.0562157962336367,1.9027935215832625,0.23416934629179254,0030014-F,,
Linear Smoothing,2.686368218135545,1.6390144044930004,1.1360120955611308,-0.017658569089797904,0030014-S,,
Exponential Smoothing w/ Trend & Seasonality,6.367074780954325,2.5233063192871223,2.0203603362168985,0.0488211455281653,0030015-S,,
Linear Smoothing,0.587858352478664,0.7667192135838674,0.5245702319059101,-0.0019151050940711123,0030026-S,,
Weighted Moving Average,1.1095041322314048,1.0533300205687697,0.9090909090909091,-0.0001164008846465947,0030045-S,,
Linear Smoothing,2.9950024784378035,1.7306075460478623,1.5389127283456072,-0.24273961760904705,0030048-S,,
Moving Average,5.07070707070707,2.2518230549283995,1.7575757575757573,-0.0016325049882093268,0030051-S,,
Linear Smoothing,4.211914043734696,2.052294823784998,1.851562484987754,-0.005830219399330483,0030065-S,,
Linear Regression,9.438515171919807,3.0722166544564864,1.6813300261220132,-0.04665949084937493,0030088-S,,
Linear Smoothing,19.937574316184982,4.465151096680266,4.060344829110877,-3.727457553948099e-06,0030098-S,,
Second Degree Approximation,20.985419409147944,4.580984545831599,3.936884319633645,-0.12473125627372084,0030125-S,,
Exponential Smoothing w/ Trend & Seasonality,2.367962373792222,1.538818499301403,1.1512337853344539,0.022649924702318525,0030139-S,,
Linear Smoothing,0.6984982796883623,0.8357620951493088,0.686869446154838,-0.0020248242523031035,0030317-S,,
Weighted Moving Average,0.6446280991735537,0.8028873514843496,0.743801652892562,-0.05405405405405417,0030377-S,,
Moving Average,4.5085470085470085,2.12333393712506,0.9871794871794873,-0.0009122422915524009,0030672-S,,
Linear Smoothing,4.810307663536412,2.1932413600733534,1.6349206343994724,-0.07138670687856474,0030675-S,,
Moving Average,0.0,0.0,0.0,1.0,0030695-X,,
Linear Smoothing,1.4750698444146444,1.2145245342991817,1.0538463050123328,-0.23755859828008297,0030710-S,,
Linear Regression,11.462944327413194,3.385697022388919,2.4535147392290253,-0.09277095728258056,0030715-F,,
Linear Smoothing,1.8083677490699976,1.3447556466027564,1.0579859742405264,-0.1625221244021413,0030715-S,,
Second Degree Approximation,0.9101143621194673,0.9539991415716617,0.571573716877124,-0.01340955045817993,0030721-S,,
Second Degree Approximation,25.62602198483619,5.062215126289694,3.5645686080188868,-0.08693583676477523,0030726-S,,
Linear Regression,1.0481555413899888,1.0237946773596691,0.8326765188834154,-0.21564431346777035,0030732-F,,
Linear Smoothing,0.8449063559499796,0.9191878784829463,0.5186724271117008,-0.17393238879588524,0030732-S,,
Moving Average,0.7685185185185186,0.8766518798921945,0.8333333333333333,-0.1116071428571428,0030733-F,,
Weighted Moving Average,1.9957088366179276,1.4126955923403766,0.9615384615384616,-0.018188055512240897,0030733-S,,
Linear Smoothing,2.3016317039945973,1.5171129503087755,1.228128758681072,-0.01641400066914689,0030737-F,,
Linear Smoothing,1.4864429031892703,1.219197647303041,1.0307037992208348,-0.0769940005958698,0030737-S,,
Moving Average,0.4861111111111111,0.6972166887783963,0.5833333333333334,-0.0035842293906809264,0030744-F,,
Linear Regression,1.5828083437719334,1.2580971122182634,0.925037445240478,0.014055034252746346,0030744-S,,
Exponential Smoothing w/ Trend & Seasonality,2.222692333703054,1.4908696568456459,1.0916317081324092,0.1481897643293686,0030775-F,,
Weighted Moving Average,1.949173553719008,1.396128057779446,1.0409090909090908,-0.0008593343871672321,0030775-S,,
Linear Smoothing,2.290997231959822,1.513604053892504,1.0736842040570571,-0.00043547247153852275,0030776-S,,
Weighted Moving Average,0.9565459792732519,0.978031686231715,0.6277056277056278,-0.1717688246097333,0030778-S,,
Linear Regression,9.157066057007883,3.026064450240259,1.8730932203389834,-0.12324336875611785,0030780-F,,
Linear Smoothing,4.800233378744694,2.1909434905411627,1.4009562821535815,-9.34155828107297e-05,0030780-S,,
Linear Smoothing,6.198566513840147,2.489692052009675,1.6233815399153109,-0.0012499315067953098,0030784-S,,
Linear Smoothing,1.0637154114302472,1.0313657990404022,0.7675213811898582,-0.08296817905794418,0030786-S,,
Weighted Moving Average,0.9406903257170638,0.9698919144508134,0.5294117647058824,-0.006887052341598032,0030787-S,,
Second Degree Approximation,0.9833879025665538,0.9916591665318049,0.8358317832002051,0.026348611320243687,0030829-S,,
Linear Regression,32.38836187091331,5.691077391049371,1.9598537491919847,-0.027017399681144028,0030831-S,,
Linear Smoothing,0.10969387727842342,0.33120066014188954,0.23214285141831908,-0.002915449402728365,0030839-S,,
Weighted Moving Average,0.44637281910009213,0.6681113822560518,0.6575757575757578,-3.9596979900010245,0030840-S,,
Moving Average,0.13888888888888887,0.3726779962499649,0.27777777777777785,0.0,0030844-S,,
Moving Average,2.78968253968254,1.6702342768852938,1.2142857142857142,-0.00510620915032689,0030853-S,,
Linear Smoothing,5.496227757840229,2.344403497233407,1.616935185864084,-0.0021611866147426273,0030880-S,,
Linear Regression,0.044598298676748596,0.21118309278147385,0.1978260869565218,0.0,0030998-S,,
Linear Smoothing,3.8415341733661035,1.9599832074194166,1.8886363888354503,-0.8742969152310425,0031011-S,,
Least Squares Regression,101.92617981643065,10.095849633212186,7.105434384164223,-0.052310938579055,0031132-S,,
Second Degree Approximation,2.369161295901222,1.5392080093025835,1.1415278755180247,0.17079354643457234,0031152-S,,
Linear Smoothing,0.41414141342890826,0.6435381988886971,0.5757575768263347,-0.0022222204979578386,0031348-S,,
Linear Regression,1.8726198513119303,1.36843701035595,1.0090113786922297,-0.0014960597206210569,0031350-S,,
Exponential Smoothing w/ Trend & Seasonality,0.2893110642478725,0.5378764395731351,0.43242602366699634,-0.023824106003393464,0031358-S,,
Second Degree Approximation,1.7032943301916086,1.305103187564726,0.8972800094381697,0.0648580147967639,0031359-S,,
Weighted Moving Average,0.11799816345270892,0.3435086075380192,0.246556473829201,-0.0019493177387917004,0031365-S,,
Linear Regression,0.8191182414712926,0.9050515131589432,0.39276419489042536,0.00031335899765982944,0031369-S,,
Linear Smoothing,0.6151655408699984,0.7843248949701893,0.3923104354824246,-0.021276598288312965,0031370-S,,
Weighted Moving Average,1.0507674144037782,1.0250694680868113,0.6406926406926404,-0.005180975601011273,0031374-S,,
Linear Smoothing,0.6326530356795967,0.7953948929177235,0.7551020280438798,-4.166666458050039,0031398-S,,
Moving Average,0.0,0.0,0.0,1.0,0031452-F,,
Weighted Moving Average,0.9143709825528005,0.9562274742721004,0.6489898989898989,-0.005110087691628351,0031452-S,,
Linear Smoothing,0.8647265842294669,0.9299067610408406,0.7345399713124222,-0.0009506351697252668,0031453-S,,
Linear Smoothing,2.9831349169291923,1.7271754157957415,1.2499999866593736,-0.0011891159556882691,0031455-S,,
Linear Smoothing,1.0177549436403999,1.0088384130476,0.7297086362549953,-0.014587656471394705,0031456-S,,
Moving Average,0.34027777777777773,0.5833333333333333,0.5185185185185186,-0.02083333333333326,0031457-S,,
