Date,Sku,ShippedQty
2023-07-07 12:01:50,SKUAFO 46045 SS,1
2023-07-07 12:02:10,SKUAFO 46045 SS,1
2023-07-07 12:02:29,SKUAFO 46045 SS,1
2023-07-10 07:50:09,SKUAFO 46045 SS,1
2023-07-10 07:50:39,SKUAFO 46045 SS,1
2023-07-10 07:51:22,SKUAFO 46045 SS,1
2023-07-10 07:51:41,SKUAFO 46045 SS,1
2023-07-10 07:53:37,SKUAFO 46045 SS,1
2023-07-10 07:55:18,SKUAFO 46045 SS,1
2023-07-11 07:15:12,SKUAFO 46045 SS,1
2023-07-11 07:15:34,SKUAFO 46045 SS,1
2023-07-11 07:16:28,SKUAFO 46045 SS,1
2023-07-11 07:16:49,SKUAFO 46045 SS,1
2023-07-11 09:04:46,SKUAFO 46045 SS,1
2023-07-11 09:05:07,SKUAFO 46045 SS,1
2023-07-11 09:05:33,SKUAFO 46045 SS,1
2023-07-11 09:05:50,SKUAFO 46045 SS,1
2023-07-11 09:06:29,SKUAFO 46045 SS,1
2023-07-11 09:06:36,SKUAFO 46045 SS,1
2023-07-12 06:27:24,SKUAFO 46045 SS,1
2023-07-12 06:27:48,SKUAFO 46045 SS,1
2023-07-12 06:27:57,SKUAFO 46045 SS,1
2023-07-12 07:05:55,SKUAFO 46045 SS,1
2023-07-12 09:41:19,SKUAFO 46045 SS,1
2023-07-12 09:41:26,SKUAFO 46045 SS,1
2023-07-12 09:41:34,SKUAFO 46045 SS,1
2023-07-12 09:41:40,SKUAFO 46045 SS,1
2023-07-12 09:41:49,SKUAFO 46045 SS,1
2023-07-12 09:41:56,SKUAFO 46045 SS,1
2023-07-12 11:33:52,SKUAFO 46045 SS,1
2023-07-12 11:34:15,SKUAFO 46045 SS,1
2023-07-12 11:34:24,SKUAFO 46045 SS,1
2023-07-12 11:34:34,SKUAFO 46045 SS,1
2023-07-12 12:17:34,SKUAFO 46045 SS,1
2023-07-12 12:18:10,SKUAFO 46045 SS,1
2023-07-12 12:18:16,SKUAFO 46045 SS,1
2023-07-12 12:18:26,SKUAFO 46045 SS,1
2023-07-12 12:18:35,SKUAFO 46045 SS,1
2023-07-12 12:53:23,SKUAFO 46045 SS,1
2023-07-12 12:53:31,SKUAFO 46045 SS,1
2023-07-12 12:53:40,SKUAFO 46045 SS,1
2023-07-12 12:53:49,SKUAFO 46045 SS,1
2023-07-12 12:53:58,SKUAFO 46045 SS,1
2023-07-12 12:54:14,SKUAFO 46045 SS,1
2023-07-12 12:54:33,SKUAFO 46045 SS,1
2023-07-13 04:57:19,SKUAFO 46045 SS,1
2023-07-13 07:20:42,SKUAFO 46045 SS,1
2023-07-13 07:21:08,SKUAFO 46045 SS,1
2023-07-13 08:17:56,SKUAFO 46045 SS,1
2023-07-13 08:23:46,SKUAFO 46045 SS,1
2023-07-14 06:48:22,SKUAFO 46045 SS,1
2023-07-14 06:48:38,SKUAFO 46045 SS,1
2023-07-14 06:48:45,SKUAFO 46045 SS,1
2023-07-14 07:17:37,SKUAFO 46045 SS,1
2023-07-14 07:17:46,SKUAFO 46045 SS,1
2023-07-14 07:17:53,SKUAFO 46045 SS,1
2023-07-14 07:18:03,SKUAFO 46045 SS,1
2023-07-14 07:18:12,SKUAFO 46045 SS,1
2023-07-14 08:31:34,SKUAFO 46045 SS,1
2023-07-14 08:32:19,SKUAFO 46045 SS,1
2023-07-14 08:32:26,SKUAFO 46045 SS,1
2023-07-14 08:32:31,SKUAFO 46045 SS,1
2023-07-14 08:32:37,SKUAFO 46045 SS,1
2023-07-14 08:32:46,SKUAFO 46045 SS,1
2023-07-14 08:32:52,SKUAFO 46045 SS,1
2023-07-14 08:33:13,SKUAFO 46045 SS,1
2023-07-14 08:33:25,SKUAFO 46045 SS,1
2023-07-14 12:34:25,SKUAFO 46045 SS,1
2023-07-14 12:34:32,SKUAFO 46045 SS,1
2023-07-14 12:35:25,SKUAFO 46045 SS,1
2023-07-14 12:35:33,SKUAFO 46045 SS,1
2023-07-14 12:36:16,SKUAFO 46045 SS,1
2023-07-14 12:39:32,SKUAFO 46045 SS,1
