,Sku,Created,Quantity
5178,0043121-X,11/18/2024 4:50:18 PM,12
5179,0043121-X,11/18/2024 4:58:33 PM,12
5180,0043121-X,11/18/2024 7:03:10 PM,12
5181,0043121-X,11/18/2024 7:04:16 PM,24
5182,0043121-X,11/18/2024 7:06:04 PM,36
5183,0043121-X,11/18/2024 7:18:28 PM,12
5184,0043121-X,11/18/2024 7:19:22 PM,12
5185,0043121-X,11/18/2024 7:19:28 PM,24
5186,0043121-X,11/18/2024 7:19:40 PM,24
5187,0043121-X,11/18/2024 7:24:16 PM,24
5188,0043121-X,11/18/2024 7:26:30 PM,60
5189,0043121-X,11/18/2024 7:26:34 PM,12
5190,0043121-X,11/18/2024 7:31:31 PM,24
5191,0043121-X,11/18/2024 7:36:41 PM,12
5192,0043121-X,11/19/2024 12:52:45 PM,24
5193,0043121-X,11/19/2024 12:57:29 PM,12
5194,0043121-X,11/19/2024 1:04:30 PM,24
5195,0043121-X,11/19/2024 1:04:53 PM,12
5196,0043121-X,11/19/2024 1:05:06 PM,12
5197,0043121-X,11/19/2024 1:13:43 PM,48
5198,0043121-X,11/19/2024 1:13:48 PM,24
5199,0043121-X,11/19/2024 1:24:24 PM,12
5200,0043121-X,11/19/2024 1:38:56 PM,60
5201,0043121-X,11/19/2024 1:39:30 PM,12
5202,0043121-X,11/19/2024 1:39:53 PM,24
5203,0043121-X,11/19/2024 1:39:56 PM,12
5204,0043121-X,11/19/2024 1:39:58 PM,24
5205,0043121-X,11/19/2024 1:49:04 PM,24
5206,0043121-X,11/19/2024 1:49:44 PM,24
5207,0043121-X,11/19/2024 2:26:31 PM,12
5208,0043121-X,11/19/2024 2:27:31 PM,12
5209,0043121-X,11/19/2024 2:31:33 PM,12
5210,0043121-X,11/19/2024 2:39:00 PM,24
5211,0043121-X,11/19/2024 2:41:55 PM,12
5212,0043121-X,11/19/2024 2:42:21 PM,12
5213,0043121-X,11/19/2024 2:42:36 PM,12
5214,0043121-X,11/19/2024 2:51:26 PM,12
5215,0043121-X,11/19/2024 2:51:33 PM,12
5216,0043121-X,11/19/2024 2:58:19 PM,12
5217,0043121-X,11/19/2024 3:05:49 PM,12
5218,0043121-X,11/19/2024 3:20:15 PM,24
5219,0043121-X,11/19/2024 3:20:58 PM,12
5220,0043121-X,11/19/2024 3:29:12 PM,12
5221,0043121-X,11/19/2024 3:31:44 PM,12
5222,0043121-X,11/19/2024 3:33:53 PM,12
5223,0043121-X,11/19/2024 3:35:11 PM,48
5224,0043121-X,11/19/2024 3:36:41 PM,24
5225,0043121-X,11/19/2024 3:36:44 PM,12
5226,0043121-X,11/19/2024 3:38:36 PM,24
5227,0043121-X,11/19/2024 3:40:45 PM,24
5228,0043121-X,11/19/2024 3:41:46 PM,24
5229,0043121-X,11/19/2024 3:43:19 PM,24
5230,0043121-X,11/19/2024 3:43:20 PM,24
5231,0043121-X,11/19/2024 3:44:50 PM,24
5232,0043121-X,11/19/2024 3:46:55 PM,12
5233,0043121-X,11/19/2024 3:47:22 PM,24
5234,0043121-X,11/19/2024 3:50:37 PM,12
5235,0043121-X,11/19/2024 4:00:33 PM,12
5236,0043121-X,11/19/2024 4:02:13 PM,24
5237,0043121-X,11/19/2024 4:04:40 PM,12
5238,0043121-X,11/19/2024 4:04:59 PM,48
5239,0043121-X,11/19/2024 4:05:03 PM,24
5240,0043121-X,11/19/2024 4:07:17 PM,24
5241,0043121-X,11/19/2024 4:11:54 PM,12
5242,0043121-X,11/19/2024 4:12:49 PM,24
5243,0043121-X,11/19/2024 4:12:54 PM,12
5244,0043121-X,11/19/2024 4:13:10 PM,12
5245,0043121-X,11/19/2024 4:16:15 PM,24
5246,0043121-X,11/19/2024 4:17:28 PM,36
5247,0043121-X,11/19/2024 4:19:28 PM,12
5248,0043121-X,11/19/2024 4:31:18 PM,48
5249,0043121-X,11/19/2024 4:34:16 PM,36
5250,0043121-X,11/19/2024 4:36:23 PM,12
5251,0043121-X,11/19/2024 4:41:32 PM,12
5252,0043121-X,11/19/2024 4:43:43 PM,36
5253,0043121-X,11/19/2024 4:51:47 PM,48
5254,0043121-X,11/19/2024 4:53:18 PM,12
5255,0043121-X,11/19/2024 4:53:49 PM,12
5256,0043121-X,11/19/2024 4:54:01 PM,12
5257,0043121-X,11/19/2024 5:35:05 PM,24
5258,0043121-X,11/19/2024 5:38:31 PM,12
5259,0043121-X,11/19/2024 5:46:08 PM,24
5260,0043121-X,11/19/2024 5:46:14 PM,12
5261,0043121-X,11/19/2024 5:46:51 PM,12
5262,0043121-X,11/19/2024 5:46:59 PM,24
5263,0043121-X,11/19/2024 5:52:22 PM,12
5264,0043121-X,11/19/2024 5:53:07 PM,36
5265,0043121-X,11/19/2024 5:55:24 PM,24
5266,0043121-X,11/19/2024 5:57:37 PM,24
5267,0043121-X,11/19/2024 6:01:38 PM,24
5268,0043121-X,11/19/2024 6:05:10 PM,36
5269,0043121-X,11/19/2024 6:18:58 PM,12
5270,0043121-X,11/19/2024 6:25:55 PM,24
5271,0043121-X,11/19/2024 6:26:15 PM,12
5272,0043121-X,11/19/2024 6:31:54 PM,12
5273,0043121-X,11/19/2024 6:34:57 PM,12
5274,0043121-X,11/19/2024 6:36:08 PM,24
5275,0043121-X,11/19/2024 6:38:16 PM,12
5276,0043121-X,11/19/2024 6:39:24 PM,12
5277,0043121-X,11/19/2024 6:41:48 PM,36
5278,0043121-X,11/19/2024 6:42:19 PM,84
5279,0043121-X,11/19/2024 6:46:33 PM,12
5280,0043121-X,11/19/2024 6:46:39 PM,24
5281,0043121-X,11/19/2024 6:49:30 PM,24
5282,0043121-X,11/19/2024 6:57:23 PM,12
5283,0043121-X,11/19/2024 7:10:01 PM,12
5284,0043121-X,11/19/2024 7:13:11 PM,12
5285,0043121-X,11/19/2024 7:18:43 PM,12
5286,0043121-X,11/19/2024 7:27:06 PM,24
5287,0043121-X,11/19/2024 7:27:36 PM,48
5288,0043121-X,11/19/2024 7:30:44 PM,48
5289,0043121-X,11/19/2024 7:35:15 PM,24
5290,0043121-X,11/19/2024 7:42:36 PM,24
5291,0043121-X,11/19/2024 7:43:12 PM,12
5292,0043121-X,11/19/2024 7:45:38 PM,12
5293,0043121-X,11/19/2024 7:45:42 PM,12
5294,0043121-X,11/20/2024 11:13:29 AM,12
5295,0043121-X,11/20/2024 11:18:41 AM,12
5296,0043121-X,11/20/2024 11:20:02 AM,12
5297,0043121-X,11/20/2024 11:20:26 AM,12
5298,0043121-X,11/20/2024 11:20:29 AM,12
5299,0043121-X,11/20/2024 11:20:31 AM,12
5300,0043121-X,11/20/2024 11:20:48 AM,12
5301,0043121-X,11/20/2024 11:20:53 AM,24
5302,0043121-X,11/20/2024 11:26:58 AM,12
5303,0043121-X,11/20/2024 11:27:36 AM,12
5304,0043121-X,11/20/2024 11:31:59 AM,12
5305,0043121-X,11/20/2024 11:32:11 AM,12
5306,0043121-X,11/20/2024 11:34:40 AM,12
5307,0043121-X,11/20/2024 11:36:16 AM,12
5308,0043121-X,11/20/2024 11:37:06 AM,12
5309,0043121-X,11/20/2024 11:39:21 AM,12
5310,0043121-X,11/20/2024 11:40:59 AM,12
5311,0043121-X,11/20/2024 11:53:36 AM,24
5312,0043121-X,11/20/2024 12:28:24 PM,12
5313,0043121-X,11/20/2024 12:40:01 PM,12
5314,0043121-X,11/20/2024 12:55:25 PM,12
5315,0043121-X,11/20/2024 1:00:35 PM,12
5316,0043121-X,11/20/2024 1:00:37 PM,12
5317,0043121-X,11/20/2024 1:04:12 PM,12
5318,0043121-X,11/20/2024 1:04:28 PM,12
5319,0043121-X,11/20/2024 1:09:45 PM,12
5320,0043121-X,11/20/2024 1:09:55 PM,12
5321,0043121-X,11/20/2024 1:14:36 PM,12
5322,0043121-X,11/20/2024 1:14:47 PM,12
5323,0043121-X,11/20/2024 1:25:59 PM,12
5324,0043121-X,11/20/2024 1:26:05 PM,24
5325,0043121-X,11/20/2024 1:35:18 PM,12
5326,0043121-X,11/20/2024 1:35:25 PM,12
5327,0043121-X,11/20/2024 1:52:24 PM,12
5328,0043121-X,11/20/2024 2:46:20 PM,12
5329,0043121-X,11/20/2024 2:53:19 PM,12
5330,0043121-X,11/20/2024 2:55:23 PM,12
5331,0043121-X,11/20/2024 2:58:22 PM,12
5332,0043121-X,11/20/2024 3:02:47 PM,12
5333,0043121-X,11/20/2024 3:02:50 PM,12
5334,0043121-X,11/20/2024 3:07:22 PM,24
5335,0043121-X,11/20/2024 3:23:18 PM,24
5336,0043121-X,11/20/2024 3:24:01 PM,12
5337,0043121-X,11/20/2024 3:30:55 PM,24
5338,0043121-X,11/20/2024 3:31:02 PM,12
5339,0043121-X,11/20/2024 3:42:54 PM,12
5340,0043121-X,11/20/2024 3:48:51 PM,12
5341,0043121-X,11/20/2024 3:49:27 PM,12
5342,0043121-X,11/20/2024 4:02:01 PM,12
5343,0043121-X,11/20/2024 4:11:09 PM,12
5344,0043121-X,11/20/2024 4:18:16 PM,12
5345,0043121-X,11/20/2024 4:23:29 PM,12
5346,0043121-X,11/20/2024 4:33:27 PM,12
5347,0043121-X,11/20/2024 4:39:09 PM,12
5348,0043121-X,11/20/2024 4:39:14 PM,24
5349,0043121-X,11/20/2024 4:39:35 PM,24
5350,0043121-X,11/20/2024 4:44:10 PM,24
5351,0043121-X,11/20/2024 4:49:46 PM,24
5352,0043121-X,11/20/2024 5:36:21 PM,24
5353,0043121-X,11/20/2024 5:36:23 PM,12
5354,0043121-X,11/20/2024 5:36:41 PM,24
5355,0043121-X,11/20/2024 5:40:50 PM,24
5356,0043121-X,11/20/2024 5:44:32 PM,24
5357,0043121-X,11/20/2024 5:44:59 PM,12
5358,0043121-X,11/20/2024 5:47:16 PM,24
5359,0043121-X,11/20/2024 5:47:59 PM,12
5360,0043121-X,11/20/2024 5:48:08 PM,12
5361,0043121-X,11/20/2024 5:48:54 PM,24
5362,0043121-X,11/20/2024 5:52:28 PM,12
5363,0043121-X,11/20/2024 5:59:40 PM,12
5364,0043121-X,11/20/2024 6:19:40 PM,24
5365,0043121-X,11/20/2024 6:23:21 PM,12
5366,0043121-X,11/20/2024 7:03:28 PM,12
5367,0043121-X,11/20/2024 7:06:24 PM,12
5368,0043121-X,11/20/2024 7:25:49 PM,12
5369,0043121-X,11/20/2024 7:42:39 PM,12
5370,0043121-X,11/21/2024 12:30:17 PM,48
5371,0043121-X,11/21/2024 12:43:01 PM,12
5372,0043121-X,11/21/2024 12:43:14 PM,12
5373,0043121-X,11/21/2024 12:54:05 PM,12
5374,0043121-X,11/21/2024 12:59:53 PM,12
5375,0043121-X,11/21/2024 1:10:24 PM,12
5376,0043121-X,11/21/2024 1:17:21 PM,12
5377,0043121-X,11/21/2024 1:30:50 PM,24
5378,0043121-X,11/21/2024 1:30:51 PM,24
5379,0043121-X,11/21/2024 1:40:39 PM,12
5380,0043121-X,11/21/2024 1:40:50 PM,24
5381,0043121-X,11/21/2024 1:52:00 PM,12
5382,0043121-X,11/21/2024 2:51:40 PM,12
5383,0043121-X,11/21/2024 2:52:33 PM,12
5384,0043121-X,11/21/2024 2:52:42 PM,12
5385,0043121-X,11/21/2024 3:25:04 PM,12
5386,0043121-X,11/21/2024 3:40:28 PM,12
5387,0043121-X,11/21/2024 3:45:06 PM,12
5388,0043121-X,11/21/2024 3:45:46 PM,12
5389,0043121-X,11/21/2024 3:51:09 PM,12
5390,0043121-X,11/21/2024 4:00:05 PM,12
5391,0043121-X,11/21/2024 4:02:26 PM,12
5392,0043121-X,11/21/2024 4:02:28 PM,12
5393,0043121-X,11/21/2024 4:02:41 PM,48
5394,0043121-X,11/21/2024 4:03:31 PM,12
5395,0043121-X,11/21/2024 4:03:34 PM,12
5396,0043121-X,11/21/2024 4:04:00 PM,12
5397,0043121-X,11/21/2024 4:04:17 PM,12
5398,0043121-X,11/21/2024 4:12:37 PM,12
5399,0043121-X,11/21/2024 6:41:49 PM,12
5400,0043121-X,11/21/2024 6:48:21 PM,12
5401,0043121-X,11/22/2024 11:35:12 AM,12
5402,0043121-X,11/22/2024 11:48:19 AM,12
5403,0043121-X,11/22/2024 11:58:49 AM,12
5404,0043121-X,11/22/2024 12:25:08 PM,12
5405,0043121-X,11/22/2024 12:26:06 PM,12
5406,0043121-X,11/22/2024 12:30:00 PM,12
5407,0043121-X,11/22/2024 12:33:37 PM,24
5408,0043121-X,11/22/2024 12:38:14 PM,48
5409,0043121-X,11/22/2024 12:41:02 PM,12
5410,0043121-X,11/22/2024 12:41:13 PM,60
5411,0043121-X,11/22/2024 12:45:14 PM,12
5412,0043121-X,11/22/2024 12:46:02 PM,12
5413,0043121-X,11/22/2024 12:55:53 PM,12
5414,0043121-X,11/22/2024 1:05:59 PM,24
5415,0043121-X,11/22/2024 1:34:42 PM,12
5416,0043121-X,11/22/2024 1:38:49 PM,12
5417,0043121-X,11/22/2024 1:43:24 PM,12
5418,0043121-X,11/22/2024 2:33:12 PM,12
5419,0043121-X,11/22/2024 3:17:40 PM,12
5420,0043121-X,11/22/2024 3:32:04 PM,24
5421,0043121-X,11/22/2024 3:36:57 PM,12
5422,0043121-X,11/22/2024 3:42:05 PM,12
5423,0043121-X,11/22/2024 3:55:31 PM,12
5424,0043121-X,11/22/2024 4:02:41 PM,12
5425,0043121-X,11/22/2024 4:08:12 PM,12
5426,0043121-X,11/22/2024 4:17:22 PM,12
5427,0043121-X,11/22/2024 4:26:07 PM,12
5428,0043121-X,11/22/2024 4:32:16 PM,12
5429,0043121-X,11/22/2024 4:34:30 PM,12
5430,0043121-X,11/22/2024 4:37:53 PM,12
5431,0043121-X,11/22/2024 4:41:53 PM,12
5432,0043121-X,11/22/2024 4:43:08 PM,12
5433,0043121-X,11/22/2024 4:44:19 PM,12
5434,0043121-X,11/22/2024 4:47:25 PM,12
5435,0043121-X,11/22/2024 4:48:29 PM,12
5436,0043121-X,11/22/2024 4:51:58 PM,12
5437,0043121-X,11/22/2024 4:54:44 PM,12
5438,0043121-X,11/22/2024 5:30:32 PM,12
5439,0043121-X,11/22/2024 5:34:21 PM,12
5440,0043121-X,11/22/2024 5:35:30 PM,12
5441,0043121-X,11/22/2024 5:39:54 PM,12
5442,0043121-X,11/22/2024 5:40:27 PM,12
5443,0043121-X,11/22/2024 5:45:12 PM,12
5444,0043121-X,11/22/2024 5:50:05 PM,12
5445,0043121-X,11/22/2024 5:53:18 PM,12
5446,0043121-X,11/22/2024 5:55:00 PM,12
5447,0043121-X,11/22/2024 5:56:51 PM,12
5448,0043121-X,11/22/2024 5:57:36 PM,12
5449,0043121-X,11/22/2024 6:06:57 PM,24
5450,0043121-X,11/22/2024 6:07:34 PM,12
5451,0043121-X,11/22/2024 6:13:20 PM,12
5452,0043121-X,11/22/2024 6:19:02 PM,12
5453,0043121-X,11/22/2024 6:20:34 PM,24
5454,0043121-X,11/22/2024 7:17:16 PM,24
5455,0043121-X,11/22/2024 7:19:31 PM,24
5456,0043121-X,11/22/2024 7:23:56 PM,12
5457,0043121-X,11/22/2024 7:26:52 PM,12
5458,0043121-X,11/22/2024 7:29:14 PM,24
5459,0043121-X,11/22/2024 7:29:17 PM,12
5460,0043121-X,11/22/2024 7:29:24 PM,12
5461,0043121-X,11/22/2024 7:32:48 PM,24
5462,0043121-X,11/22/2024 7:34:28 PM,24
5463,0043121-X,11/22/2024 7:34:31 PM,36
5464,0043121-X,11/22/2024 7:34:53 PM,24
5465,0043121-X,11/22/2024 7:35:18 PM,24
5466,0043121-X,11/22/2024 7:45:30 PM,12
5467,0043121-X,11/22/2024 7:47:15 PM,12
5468,0043121-X,11/22/2024 7:47:18 PM,12
5469,0043121-X,11/22/2024 7:51:20 PM,24
5470,0043121-X,11/22/2024 7:51:34 PM,12
5471,0043121-X,11/22/2024 7:51:35 PM,12
5472,0043121-X,11/22/2024 7:51:44 PM,12
5473,0043121-X,11/22/2024 7:57:41 PM,12
5474,0043121-X,11/22/2024 7:57:54 PM,12
5475,0043121-X,11/22/2024 7:58:37 PM,12
5476,0043121-X,11/22/2024 8:03:07 PM,12
5477,0043121-X,11/22/2024 8:04:58 PM,12
5478,0043121-X,11/22/2024 8:05:20 PM,12
5479,0043121-X,11/22/2024 8:05:32 PM,12
5480,0043121-X,11/22/2024 8:05:53 PM,12
5481,0043121-X,11/22/2024 8:07:07 PM,12
5482,0043121-X,11/22/2024 8:07:11 PM,12
5483,0043121-X,11/22/2024 8:07:21 PM,12
5484,0043121-X,11/22/2024 8:07:29 PM,12
5485,0043121-X,11/22/2024 8:08:05 PM,24
5486,0043121-X,11/22/2024 8:08:10 PM,12
5487,0043121-X,11/22/2024 8:08:14 PM,12
5488,0043121-X,11/22/2024 8:09:31 PM,12
5489,0043121-X,11/22/2024 8:09:55 PM,12
5490,0043121-X,11/22/2024 8:09:57 PM,12
5491,0043121-X,11/22/2024 8:10:23 PM,12
5492,0043121-X,11/22/2024 8:16:05 PM,12
5493,0043121-X,11/23/2024 11:11:55 AM,12
5494,0043121-X,11/23/2024 11:11:58 AM,24
5495,0043121-X,11/23/2024 11:17:50 AM,12
5496,0043121-X,11/23/2024 11:36:43 AM,12
5497,0043121-X,11/23/2024 11:57:11 AM,12
5498,0043121-X,11/23/2024 11:58:55 AM,12
5499,0043121-X,11/23/2024 11:59:03 AM,12
5500,0043121-X,11/23/2024 12:00:29 PM,12
5501,0043121-X,11/23/2024 12:42:34 PM,24
5502,0043121-X,11/23/2024 12:43:06 PM,12
5503,0043121-X,11/23/2024 12:53:36 PM,12
5504,0043121-X,11/23/2024 12:59:04 PM,12
5505,0043121-X,11/23/2024 2:39:14 PM,12
5506,0043121-X,11/23/2024 2:39:55 PM,12
5507,0043121-X,11/23/2024 2:57:52 PM,12
5508,0043121-X,11/23/2024 3:04:45 PM,12
5509,0043121-X,11/23/2024 3:19:46 PM,12
5510,0043121-X,11/23/2024 4:00:12 PM,12
5511,0043121-X,11/23/2024 4:02:14 PM,12
5512,0043121-X,11/23/2024 4:07:47 PM,12
5513,0043121-X,11/23/2024 4:10:28 PM,12
5514,0043121-X,11/23/2024 4:14:23 PM,12
5515,0043121-X,11/23/2024 4:16:15 PM,24
5516,0043121-X,11/23/2024 4:23:00 PM,12
5517,0043121-X,11/23/2024 4:29:16 PM,12
5518,0043121-X,11/25/2024 1:48:21 PM,12
5519,0043121-X,11/25/2024 2:40:17 PM,24
5520,0043121-X,11/25/2024 3:00:33 PM,12
5521,0043121-X,11/25/2024 3:07:42 PM,24
5522,0043121-X,11/25/2024 3:12:47 PM,24
5523,0043121-X,11/25/2024 3:13:25 PM,12
5524,0043121-X,11/25/2024 3:26:13 PM,84
5525,0043121-X,11/25/2024 3:26:35 PM,24
5526,0043121-X,11/25/2024 3:32:10 PM,12
5527,0043121-X,11/25/2024 3:48:37 PM,12
5528,0043121-X,11/25/2024 4:11:35 PM,24
5529,0043121-X,11/25/2024 5:51:24 PM,48
5530,0043121-X,11/25/2024 6:37:50 PM,12
5531,0043121-X,11/25/2024 6:42:52 PM,24
5532,0043121-X,11/25/2024 7:11:18 PM,12
5533,0043121-X,11/25/2024 7:32:14 PM,12
5534,0043121-X,11/25/2024 7:48:42 PM,12
5535,0043121-X,11/25/2024 7:52:51 PM,24
5536,0043121-X,11/25/2024 7:53:06 PM,12
5537,0043121-X,11/25/2024 7:54:58 PM,12
5538,0043121-X,11/25/2024 7:55:37 PM,12
5539,0043121-X,11/25/2024 7:56:13 PM,12
5540,0043121-X,11/25/2024 8:00:29 PM,12
5541,0043121-X,11/25/2024 8:03:11 PM,12
5542,0043121-X,11/25/2024 8:04:37 PM,12
5543,0043121-X,11/25/2024 8:08:45 PM,12
5544,0043121-X,11/25/2024 8:11:07 PM,12
5545,0043121-X,11/26/2024 11:14:04 AM,12
5546,0043121-X,11/26/2024 11:14:12 AM,24
5547,0043121-X,11/26/2024 11:15:38 AM,24
5548,0043121-X,11/26/2024 11:16:43 AM,36
5549,0043121-X,11/26/2024 11:18:30 AM,12
5550,0043121-X,11/26/2024 11:19:09 AM,12
5551,0043121-X,11/26/2024 11:20:34 AM,24
5552,0043121-X,11/26/2024 11:21:09 AM,24
5553,0043121-X,11/26/2024 11:23:06 AM,24
5554,0043121-X,11/26/2024 11:23:33 AM,24
5555,0043121-X,11/26/2024 11:25:49 AM,12
5556,0043121-X,11/26/2024 11:27:00 AM,12
5557,0043121-X,11/26/2024 11:28:26 AM,12
5558,0043121-X,11/26/2024 11:28:57 AM,24
5559,0043121-X,11/26/2024 11:32:30 AM,24
5560,0043121-X,11/26/2024 11:36:56 AM,12
5561,0043121-X,11/26/2024 11:37:00 AM,24
5562,0043121-X,11/26/2024 11:42:35 AM,24
5563,0043121-X,11/26/2024 11:43:37 AM,24
5564,0043121-X,11/26/2024 11:49:58 AM,24
5565,0043121-X,11/26/2024 11:51:11 AM,12
5566,0043121-X,11/26/2024 11:51:32 AM,12
5567,0043121-X,11/26/2024 11:52:03 AM,24
5568,0043121-X,11/26/2024 11:53:03 AM,24
5569,0043121-X,11/26/2024 11:55:22 AM,12
5570,0043121-X,11/26/2024 11:56:52 AM,24
5571,0043121-X,11/26/2024 11:58:31 AM,12
5572,0043121-X,11/26/2024 11:58:57 AM,12
5573,0043121-X,11/26/2024 11:59:19 AM,36
5574,0043121-X,11/26/2024 11:59:54 AM,24
5575,0043121-X,11/26/2024 12:01:10 PM,24
5576,0043121-X,11/26/2024 12:06:37 PM,24
5577,0043121-X,11/26/2024 12:07:59 PM,12
5578,0043121-X,11/26/2024 12:08:19 PM,12
5579,0043121-X,11/26/2024 12:11:10 PM,12
5580,0043121-X,11/26/2024 12:12:40 PM,12
5581,0043121-X,11/26/2024 12:14:24 PM,12
5582,0043121-X,11/26/2024 12:16:13 PM,12
5583,0043121-X,11/26/2024 12:16:51 PM,12
5584,0043121-X,11/26/2024 12:19:58 PM,12
5585,0043121-X,11/26/2024 12:23:01 PM,12
5586,0043121-X,11/26/2024 12:25:53 PM,12
5587,0043121-X,11/26/2024 12:27:41 PM,12
5588,0043121-X,11/26/2024 12:29:13 PM,12
5589,0043121-X,11/26/2024 12:32:35 PM,12
5590,0043121-X,11/26/2024 12:32:49 PM,12
5591,0043121-X,11/26/2024 12:37:54 PM,12
5592,0043121-X,11/26/2024 12:39:08 PM,12
5593,0043121-X,11/26/2024 12:40:51 PM,12
5594,0043121-X,11/26/2024 12:42:37 PM,12
5595,0043121-X,11/26/2024 12:43:14 PM,12
5596,0043121-X,11/26/2024 12:45:04 PM,12
5597,0043121-X,11/26/2024 12:46:17 PM,12
5598,0043121-X,11/26/2024 12:52:43 PM,12
5599,0043121-X,11/26/2024 12:54:02 PM,12
5600,0043121-X,11/26/2024 12:55:05 PM,12
5601,0043121-X,11/26/2024 12:55:06 PM,12
5602,0043121-X,11/26/2024 12:59:42 PM,12
5603,0043121-X,11/26/2024 1:01:21 PM,12
5604,0043121-X,11/26/2024 1:13:14 PM,12
5605,0043121-X,11/26/2024 1:17:08 PM,12
5606,0043121-X,11/26/2024 1:31:55 PM,12
5607,0043121-X,11/26/2024 5:48:03 PM,24
5608,0043121-X,11/26/2024 5:49:16 PM,24
5609,0043121-X,11/26/2024 6:02:53 PM,12
5610,0043121-X,11/26/2024 6:09:02 PM,3
5611,0043121-X,11/26/2024 6:10:12 PM,33
5612,0043121-X,11/26/2024 6:10:21 PM,12
5613,0043121-X,11/26/2024 6:40:47 PM,12
5614,0043121-X,11/26/2024 6:44:21 PM,144
5615,0043121-X,11/26/2024 7:23:15 PM,276
5616,0043121-X,11/26/2024 7:38:59 PM,24
5617,0043121-X,11/26/2024 7:45:01 PM,12
5618,0043121-X,11/26/2024 7:46:14 PM,12
5619,0043121-X,11/26/2024 7:47:18 PM,12
5620,0043121-X,11/26/2024 7:52:43 PM,12
5621,0043121-X,11/26/2024 7:55:37 PM,12
5622,0043121-X,11/26/2024 8:00:01 PM,12
5623,0043121-X,11/26/2024 8:02:54 PM,12
5624,0043121-X,11/26/2024 8:04:17 PM,12
5625,0043121-X,11/26/2024 8:04:34 PM,24
5626,0043121-X,11/26/2024 8:06:32 PM,12
5627,0043121-X,11/26/2024 8:08:29 PM,12
5628,0043121-X,11/26/2024 8:09:43 PM,12
5629,0043121-X,11/27/2024 11:22:24 AM,12
5630,0043121-X,11/27/2024 12:11:46 PM,12
5631,0043121-X,11/27/2024 12:51:00 PM,24
5632,0043121-X,11/27/2024 1:07:08 PM,12
5633,0043121-X,11/27/2024 1:30:22 PM,72
5634,0043121-X,11/27/2024 1:50:56 PM,12
5635,0043121-X,11/27/2024 4:03:46 PM,24
5636,0043121-X,11/27/2024 4:52:45 PM,24
5637,0043121-X,11/27/2024 4:53:17 PM,12
5638,0043121-X,11/27/2024 4:53:27 PM,12
5639,0043121-X,11/27/2024 5:50:58 PM,12
5640,0043121-X,11/27/2024 5:53:40 PM,12
5641,0043121-X,11/27/2024 5:58:29 PM,12
5642,0043121-X,11/27/2024 5:59:07 PM,12
5643,0043121-X,11/27/2024 6:03:44 PM,12
5644,0043121-X,11/27/2024 6:26:20 PM,12
5645,0043121-X,11/27/2024 6:38:33 PM,24
5646,0043121-X,11/27/2024 6:45:12 PM,24
5647,0043121-X,11/29/2024 11:38:46 AM,12
5648,0043121-X,11/29/2024 11:42:47 AM,12
5649,0043121-X,11/29/2024 11:48:22 AM,12
5650,0043121-X,11/29/2024 11:59:51 AM,12
5651,0043121-X,11/29/2024 12:00:13 PM,12
5652,0043121-X,11/29/2024 1:02:56 PM,12
5653,0043121-X,11/29/2024 1:09:22 PM,12
5654,0043121-X,11/29/2024 1:10:56 PM,12
5655,0043121-X,11/29/2024 1:13:20 PM,12
5656,0043121-X,11/29/2024 1:14:07 PM,24
5657,0043121-X,11/29/2024 1:17:45 PM,12
5658,0043121-X,11/29/2024 1:21:35 PM,36
5659,0043121-X,11/29/2024 1:22:29 PM,12
5660,0043121-X,11/29/2024 1:23:56 PM,12
5661,0043121-X,11/29/2024 1:24:39 PM,12
5662,0043121-X,11/29/2024 1:32:30 PM,24
5663,0043121-X,11/29/2024 1:34:05 PM,24
5664,0043121-X,11/29/2024 1:37:05 PM,24
5665,0043121-X,11/29/2024 1:41:13 PM,12
5666,0043121-X,11/29/2024 1:41:20 PM,24
5667,0043121-X,11/29/2024 1:42:20 PM,12
5668,0043121-X,11/29/2024 1:48:25 PM,12
5669,0043121-X,11/29/2024 1:56:34 PM,23
5670,0043121-X,11/29/2024 1:56:37 PM,1
5671,0043121-X,11/29/2024 1:56:43 PM,24
5672,0043121-X,11/29/2024 2:28:13 PM,12
5673,0043121-X,11/29/2024 2:39:16 PM,12
5674,0043121-X,11/29/2024 2:40:08 PM,12
5675,0043121-X,11/29/2024 3:02:00 PM,12
5676,0043121-X,11/29/2024 3:04:10 PM,24
5677,0043121-X,11/29/2024 3:05:16 PM,24
5678,0043121-X,11/29/2024 3:08:35 PM,24
5679,0043121-X,11/29/2024 3:26:51 PM,24
5680,0043121-X,11/29/2024 3:46:42 PM,12
5681,0043121-X,11/29/2024 3:47:32 PM,12
5682,0043121-X,11/29/2024 3:56:29 PM,24
5683,0043121-X,11/29/2024 3:58:57 PM,24
5684,0043121-X,11/29/2024 4:03:26 PM,12
5685,0043121-X,11/29/2024 4:05:18 PM,24
5686,0043121-X,11/29/2024 4:06:18 PM,12
5687,0043121-X,11/29/2024 4:06:22 PM,12
5688,0043121-X,11/29/2024 4:06:51 PM,12
5689,0043121-X,11/29/2024 4:07:46 PM,12
5690,0043121-X,11/29/2024 4:08:20 PM,24
5691,0043121-X,11/29/2024 4:15:57 PM,24
5692,0043121-X,11/29/2024 4:16:40 PM,12
5693,0043121-X,11/29/2024 4:27:57 PM,12
5694,0043121-X,11/29/2024 4:33:08 PM,12
5695,0043121-X,11/29/2024 4:42:39 PM,12
